,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field,q4_stat_down_value,q4_stat_up_value
2510175,44391092.0,2021-09-29 21:18:00,159.17948717948718,2.2857142857142856,2.2046068989195224,0.516629796003336,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510176,44391092.0,2021-09-29 21:22:00,779.2700729927008,0.0,2.8922449500100154,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510177,44391092.0,2021-09-29 21:27:00,157.83050847457628,0.0,2.2009339262369703,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510178,44391092.0,2021-09-29 21:29:00,98.53968253968254,0.0,1.9979962513217682,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510179,44391092.0,2021-09-29 21:30:00,203.5409836065573,0.0,2.310780340073829,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510180,44391092.0,2021-09-29 21:35:00,203.5409836065573,0.0,2.310780340073829,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2510181,44391092.0,2021-09-29 21:42:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853396,42165291.0,2021-09-29 21:05:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853397,42165291.0,2021-09-29 21:33:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853398,42165291.0,2021-09-29 21:38:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853399,42165291.0,2021-09-29 21:45:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853400,42165291.0,2021-09-29 21:48:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2853401,42165291.0,2021-09-29 21:53:00,0.0,0.0,0.0,0.0,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
