,log_bytes_up,log_bytes_up,log_bytes_up
,var,mean,std
date_hour,,,
2021-09-21 03:00:00,3.0655144510781946,1.7414811820472234,1.7508610599011547
2021-09-21 04:00:00,2.8171719982171823,1.5999570856584542,1.6784433258877651
2021-09-21 05:00:00,2.889399913474987,1.6947447990958557,1.699823494800265
2021-09-21 06:00:00,3.1415766663497378,1.863637626098703,1.7724493409826239
2021-09-21 07:00:00,3.163443627958967,1.7729396841437886,1.7786072157615258
2021-09-21 08:00:00,3.5104032912388328,2.506091935504238,1.8736070268972713
2021-09-21 09:00:00,3.8075736398477775,2.6279525873376866,1.9513004996278194
2021-09-21 10:00:00,3.7328007595840904,2.598662730120492,1.9320457446924206
2021-09-21 11:00:00,3.2899122326712518,2.4558699424474195,1.8138115207130128
2021-09-21 12:00:00,3.1382930544773067,2.5354511832053896,1.7715228066489312
2021-09-21 13:00:00,3.5614769970083477,2.4018980517146686,1.8871875892471177
2021-09-21 14:00:00,,,
2021-09-21 15:00:00,,,
2021-09-21 16:00:00,,,
2021-09-21 17:00:00,,,
2021-09-21 18:00:00,,,
2021-09-21 19:00:00,,,
2021-09-21 20:00:00,,,
2021-09-21 21:00:00,,,
2021-09-21 22:00:00,,,
2021-09-21 23:00:00,,,
2021-09-22 00:00:00,,,
2021-09-22 01:00:00,,,
2021-09-22 02:00:00,,,
2021-09-22 03:00:00,,,
2021-09-22 04:00:00,,,
2021-09-22 05:00:00,,,
2021-09-22 06:00:00,,,
2021-09-22 07:00:00,,,
2021-09-22 08:00:00,,,
2021-09-22 09:00:00,,,
2021-09-22 10:00:00,,,
2021-09-22 11:00:00,,,
2021-09-22 12:00:00,,,
2021-09-22 13:00:00,,,
2021-09-22 14:00:00,,,
2021-09-22 15:00:00,2.8605488817679277,3.2959137891594605,1.6913157250401025
2021-09-22 16:00:00,2.6979718070941803,2.9239179447432995,1.6425503971245998
2021-09-22 17:00:00,2.6929124677332164,2.886581777823167,1.6410095879467665
2021-09-22 18:00:00,2.456071144899463,3.315670311002703,1.5671857403956504
2021-09-22 19:00:00,2.6235967565775407,3.266325317990526,1.6197520663908846
2021-09-22 20:00:00,2.9329345239020364,3.062541760095359,1.7125812459273388
2021-09-22 21:00:00,2.136252737942721,3.3246065032627086,1.4615925348546088
2021-09-22 22:00:00,2.063057547272577,3.217693076313613,1.4363347615624211
2021-09-22 23:00:00,3.569180914139692,2.450931939800441,1.8892275972311257
2021-09-23 00:00:00,4.082093900745122,1.9748161452044708,2.0204192388574014
2021-09-23 01:00:00,3.7806264527476237,1.4786694259865272,1.9443833091105323
2021-09-23 02:00:00,3.5753872946796914,1.352918566860817,1.8908694546900089
2021-09-23 03:00:00,2.422122993369022,0.8621186431607367,1.5563171249359888
2021-09-23 04:00:00,1.7898634641424105,0.7039025182782023,1.3378577892072125
2021-09-23 05:00:00,2.42907713425081,0.9393600516319107,1.5585496893749682
2021-09-23 06:00:00,2.834910456539933,1.0423770720462369,1.6837192332868127
2021-09-23 07:00:00,3.2384513367348227,1.1310768155859308,1.7995697643422504
2021-09-23 08:00:00,3.5764362021514304,1.3437949599424153,1.8911467955056875
2021-09-23 09:00:00,3.9460788509542586,1.4882326491237523,1.9864739743964075
2021-09-23 10:00:00,3.1932908174675774,1.3730517044026609,1.786978124507286
2021-09-23 11:00:00,3.6739359588294556,1.5182322100949253,1.9167514076763985
2021-09-23 12:00:00,3.906452947801605,2.114104562271444,1.976474879122324
2021-09-23 13:00:00,3.996599075821398,2.482826889851898,1.999149588155273
2021-09-23 14:00:00,4.034687169484125,2.484168259815186,2.0086530734509944
2021-09-23 15:00:00,3.840997470280983,2.44867252375929,1.9598462874115874
2021-09-23 16:00:00,3.600420444418362,2.4031807427827534,1.8974773896988502
2021-09-23 17:00:00,3.409106476712734,2.5387321940224736,1.8463765804170973
2021-09-23 18:00:00,2.98283869330423,3.014134700898731,1.7270896598915269
2021-09-23 19:00:00,3.021638295105751,3.2490229323609414,1.7382860222373506
2021-09-23 20:00:00,2.423117707342089,3.2985342590514,1.5566366651669519
2021-09-23 21:00:00,2.870897851845429,2.9597065934551985,1.6943724064813583
2021-09-23 22:00:00,3.513865755648784,2.5634379090151214,1.8745308094690747
2021-09-23 23:00:00,4.158751843024324,2.194653298942302,2.0393018028296654
2021-09-24 00:00:00,4.228682180958965,1.84253574704359,2.0563759823920735
